YEAR,RESP_PIT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1998,stepg001,menon,62,49,17,24,4,0,1,1,20,12,0,6,1,0,1,0,0
1998,stepg001,scoring,47,37,11,16,2,0,1,1,20,10,0,6,1,0,0,0,0
1998,stevd001,empty,71,65,22,31,6,0,1,0,1,6,0,11,0,0,0,0,0
1998,stevd001,loaded,7,6,2,2,0,0,0,0,3,0,0,1,0,1,0,0,0
1998,stevd001,menon,98,81,20,38,3,0,5,0,22,11,5,20,1,1,4,1,0
1998,stevd001,scoring,66,52,11,23,0,0,4,0,19,9,5,16,1,1,3,1,0
1998,stied001,empty,122,110,29,41,3,0,3,0,3,8,0,13,0,4,0,0,0
1998,stied001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,stied001,menon,106,94,29,45,7,0,3,0,24,9,1,14,2,1,0,2,0
1998,stied001,scoring,52,44,13,20,4,0,1,0,18,5,1,7,1,1,0,2,0
1998,stooj001,empty,11,9,5,10,2,0,1,0,1,1,0,0,0,1,0,0,0
1998,stooj001,menon,6,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
1998,stooj001,scoring,5,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
1998,stott001,empty,538,490,124,203,23,4,16,0,16,45,0,112,0,2,0,0,1
1998,stott001,loaded,28,23,6,7,1,0,0,0,15,2,0,10,0,0,0,2,1
1998,stott001,menon,411,358,90,143,18,4,9,0,83,36,1,92,11,2,8,6,1
1998,stott001,scoring,236,201,52,80,9,2,5,0,69,24,1,56,5,2,2,6,1
1998,sulls001,empty,236,215,50,83,12,0,7,0,7,18,0,53,0,3,0,0,0
1998,sulls001,loaded,10,8,3,4,1,0,0,0,7,1,0,2,1,0,0,1,0
1998,sulls001,menon,204,173,48,80,11,0,7,0,52,18,4,33,9,6,3,4,0
1998,sulls001,scoring,123,101,29,50,6,0,5,0,46,13,4,16,6,3,2,4,0
1998,suppj001,empty,213,202,50,79,6,1,7,0,7,11,0,34,0,0,0,0,0
1998,suppj001,loaded,4,4,2,5,0,0,1,1,6,0,0,0,0,0,0,0,0
1998,suppj001,menon,132,115,41,73,10,2,6,1,42,11,1,17,3,1,3,2,0
1998,suppj001,scoring,78,66,27,50,7,2,4,1,37,7,1,11,1,1,2,2,0
1998,suzum001,empty,66,57,14,23,6,0,1,0,1,9,0,11,0,0,0,0,0
1998,suzum001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,suzum001,menon,61,55,20,36,4,3,2,0,19,6,0,8,0,0,0,0,0
1998,suzum001,scoring,41,38,14,29,3,3,2,0,18,3,0,6,0,0,0,0,0
1998,swifb001,empty,344,318,99,163,26,1,12,0,12,21,0,45,0,5,0,0,0
1998,swifb001,loaded,12,10,2,3,1,0,0,0,9,0,0,0,3,1,0,1,0
1998,swifb001,menon,319,280,84,134,23,0,9,0,81,30,2,32,19,5,2,2,0
1998,swifb001,scoring,201,170,50,83,15,0,6,0,74,23,2,16,8,5,1,2,0
1998,swing001,empty,206,189,56,92,16,1,6,0,6,16,0,32,0,1,0,0,0
1998,swing001,loaded,5,5,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0
1998,swing001,menon,179,156,36,62,5,0,7,0,31,15,3,31,7,2,4,2,0
1998,swing001,scoring,109,94,15,30,3,0,4,0,25,10,3,20,5,1,2,2,0
1998,tabaj001,empty,116,102,20,33,5,1,2,0,2,9,0,24,0,5,0,0,0
1998,tabaj001,loaded,12,10,1,1,0,0,0,0,5,0,0,2,0,0,0,2,0
1998,tabaj001,menon,96,79,17,31,2,0,4,0,20,13,4,16,6,0,2,2,0
1998,tabaj001,scoring,62,51,11,21,1,0,3,0,18,9,4,11,1,0,0,2,0
1998,tam-j001,empty,36,32,8,16,2,0,2,0,2,2,0,7,0,2,0,0,0
1998,tam-j001,loaded,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,tam-j001,menon,24,22,5,8,3,0,0,0,6,2,1,1,2,0,0,0,0
1998,tam-j001,scoring,16,15,3,5,2,0,0,0,5,1,1,1,0,0,0,0,0
1998,tapak001,empty,544,508,142,230,27,5,17,0,17,32,0,87,0,4,0,0,0
1998,tapak001,loaded,7,7,2,4,2,0,0,0,5,0,0,2,0,0,0,0,0
1998,tapak001,menon,401,350,102,168,23,2,13,0,93,30,4,49,17,1,11,9,0
1998,tapak001,scoring,223,183,50,90,12,2,8,0,78,26,4,27,7,1,4,9,0
1998,tatir001,empty,30,23,9,14,2,0,1,0,1,7,0,3,0,0,0,0,0
1998,tatir001,loaded,5,4,2,3,1,0,0,0,5,1,0,1,0,0,0,0,0
1998,tatir001,menon,42,32,14,19,2,0,1,0,15,9,1,2,2,1,0,0,0
1998,tatir001,scoring,28,21,10,11,1,0,0,0,12,7,1,1,1,0,0,0,0
1998,tavaj001,empty,172,157,47,67,9,1,3,0,3,14,0,31,0,1,0,0,0
1998,tavaj001,loaded,19,18,2,6,1,0,1,1,8,0,0,4,1,0,0,1,0
1998,tavaj001,menon,202,165,49,65,10,0,2,1,38,22,11,21,17,7,5,3,0
1998,tavaj001,scoring,132,100,27,37,7,0,1,1,35,19,11,12,8,7,3,3,0
1998,taylb001,empty,162,154,46,67,5,2,4,0,4,7,0,35,0,1,0,0,0
1998,taylb001,loaded,13,10,2,5,0,0,1,1,9,2,0,1,1,0,0,1,0
1998,taylb001,menon,149,124,25,41,7,0,3,1,37,15,4,23,7,2,3,5,0
1998,taylb001,scoring,90,71,16,29,4,0,3,1,36,13,4,10,3,1,0,5,0
1998,telea001,empty,351,322,88,146,21,2,11,0,11,27,0,46,0,2,0,0,0
1998,telea001,loaded,12,9,2,2,0,0,0,0,6,1,0,1,1,0,0,2,0
1998,telea001,menon,286,251,62,95,10,1,7,0,62,19,2,32,10,2,8,6,0
1998,telea001,scoring,172,150,38,61,6,1,5,0,57,11,2,18,4,1,4,6,0
1998,telfa001,empty,204,185,50,82,9,1,7,0,7,16,0,27,0,3,0,0,0
1998,telfa001,loaded,13,11,3,6,0,0,1,1,9,1,0,0,0,0,0,1,0
1998,telfa001,menon,194,159,35,47,6,0,2,1,40,20,1,32,4,1,10,4,0
1998,telfa001,scoring,116,92,21,27,3,0,1,1,37,14,1,14,1,1,5,4,0
1998,telgd001,empty,52,48,9,20,2,0,3,0,3,2,0,2,0,2,0,0,0
1998,telgd001,menon,39,33,10,16,3,0,1,0,10,4,0,3,0,0,2,0,0
1998,telgd001,scoring,29,25,8,13,2,0,1,0,9,3,0,1,0,0,1,0,0
1998,tessj001,empty,19,17,3,7,1,0,1,0,1,2,0,4,0,0,0,0,0
1998,tessj001,menon,14,11,1,2,1,0,0,0,2,2,0,2,0,0,0,1,0
1998,tessj001,scoring,10,8,1,2,1,0,0,0,2,1,0,1,0,0,0,1,0
1998,tewkb001,empty,378,364,101,165,17,4,13,0,13,12,0,35,0,2,0,0,0
1998,tewkb001,loaded,10,10,3,3,0,0,0,0,5,0,0,3,1,0,0,0,0
1998,tewkb001,menon,257,232,73,106,9,3,6,0,60,8,1,25,10,4,7,6,0
1998,tewkb001,scoring,148,131,34,51,6,1,3,0,50,5,1,20,3,4,2,6,0
1998,thomj003,empty,530,483,127,191,26,1,12,0,12,47,0,81,0,0,0,0,0
1998,thomj003,loaded,8,7,2,5,0,0,1,1,7,0,0,1,2,0,0,1,0
1998,thomj003,menon,416,366,100,142,14,2,8,1,87,32,4,68,15,2,10,6,0
1998,thomj003,scoring,213,181,57,80,9,1,4,1,78,21,4,34,8,2,3,6,0
1998,thomj005,empty,402,371,100,152,14,4,10,0,10,31,0,69,0,0,0,0,0
1998,thomj005,loaded,5,5,2,6,1,0,1,1,7,0,0,0,1,0,0,0,0
1998,thomj005,menon,278,245,74,120,7,3,11,1,70,18,0,37,17,2,8,5,0
1998,thomj005,scoring,146,133,38,59,2,2,5,1,56,5,0,21,4,1,2,5,0
1998,thomm002,empty,58,50,22,46,3,0,7,0,7,7,0,9,0,1,0,0,0
1998,thomm002,loaded,10,8,1,1,0,0,0,0,4,0,0,0,2,0,0,2,0
1998,thomm002,menon,58,45,14,19,2,0,1,0,12,5,0,5,5,4,2,2,0
1998,thomm002,scoring,35,25,6,10,1,0,1,0,11,4,0,4,2,3,1,2,0
1998,thurm002,empty,174,160,38,51,4,0,3,0,3,13,0,23,0,1,0,0,0
1998,thurm002,loaded,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,thurm002,menon,113,92,22,41,3,2,4,0,28,13,2,9,3,2,2,4,0
1998,thurm002,scoring,64,50,14,25,3,1,2,0,23,8,2,5,0,1,1,4,0
1998,timlm001,empty,161,152,33,49,5,1,3,0,3,9,0,36,0,0,0,0,0
1998,timlm001,loaded,21,18,8,12,1,0,1,1,18,2,0,1,2,1,0,0,0
1998,timlm001,menon,160,144,45,57,4,1,2,1,38,7,2,24,14,3,4,2,0
1998,timlm001,scoring,100,88,28,37,4,1,1,1,36,6,2,15,7,2,2,2,0
1998,tomkb001,empty,535,499,113,175,29,3,9,0,9,34,1,104,0,2,0,0,0
1998,tomkb001,loaded,9,8,2,5,0,0,1,1,8,0,0,2,0,1,0,0,0
1998,tomkb001,menon,352,303,85,148,20,2,13,1,90,30,2,58,10,5,12,2,0
1998,tomkb001,scoring,202,168,44,77,10,1,7,1,72,24,2,40,3,4,4,2,0
1998,tracs001,empty,523,462,112,198,17,3,21,0,21,54,0,83,0,7,0,0,0
1998,tracs001,loaded,7,6,1,2,1,0,0,0,3,0,0,1,1,0,1,0,0
1998,tracs001,menon,371,324,92,136,24,1,6,0,78,30,5,66,11,1,9,7,0
1998,tracs001,scoring,199,169,49,73,15,0,3,0,67,17,5,36,6,0,6,7,0
1998,tromm001,empty,214,188,54,93,8,2,9,0,9,23,0,46,0,3,0,0,0
1998,tromm001,loaded,14,11,1,1,0,0,0,0,5,1,0,5,1,1,0,1,0
1998,tromm001,menon,199,175,36,64,7,0,7,0,35,18,3,43,8,2,2,1,1
1998,tromm001,scoring,115,95,18,32,2,0,4,0,25,17,3,28,4,2,0,1,0
1998,urbiu001,empty,153,133,24,36,6,0,2,0,2,20,0,50,0,0,0,0,0
1998,urbiu001,loaded,6,6,2,3,1,0,0,0,4,0,0,2,0,0,0,0,0
1998,urbiu001,menon,119,103,13,18,5,0,0,0,10,13,2,44,4,0,2,1,0
1998,urbiu001,scoring,67,56,7,11,4,0,0,0,10,10,2,23,2,0,0,1,0
1998,valdc001,empty,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,valdc001,loaded,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,valdc001,menon,13,8,0,0,0,0,0,0,1,4,0,4,1,0,0,1,0
1998,valdc001,scoring,8,4,0,0,0,0,0,0,1,3,0,2,1,0,0,1,0
1998,valde001,empty,11,10,5,12,1,0,2,0,2,1,0,1,0,0,0,0,0
1998,valde001,menon,9,9,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0
1998,valde001,scoring,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1998,valdi001,empty,430,403,106,159,19,2,10,0,10,26,0,73,0,1,0,0,0
1998,valdi001,loaded,16,15,3,6,0,0,1,1,8,1,0,3,3,0,0,0,0
1998,valdi001,menon,315,266,65,104,10,4,7,1,61,40,4,49,14,1,5,3,0
1998,valdi001,scoring,181,150,36,60,4,4,4,1,51,26,4,32,6,1,1,3,0
1998,valdm001,empty,85,77,20,30,1,0,3,0,3,7,0,16,0,1,0,0,0
1998,valdm001,loaded,7,5,2,5,0,0,1,1,7,1,0,2,0,0,0,1,0
1998,valdm001,menon,84,67,21,34,4,0,3,1,25,14,2,12,4,0,1,2,0
1998,valdm001,scoring,53,37,13,25,3,0,3,1,25,14,2,8,0,0,0,2,0
1998,vanpt001,empty,170,161,45,75,12,0,6,0,6,8,0,25,0,1,0,0,0
1998,vanpt001,loaded,7,6,1,2,1,0,0,0,4,1,0,2,0,0,0,0,0
1998,vanpt001,menon,133,107,34,57,8,3,3,0,36,20,3,17,3,0,3,3,0
1998,vanpt001,scoring,100,82,27,41,7,2,1,0,31,15,3,12,1,0,0,3,0
1998,vanrb001,empty,32,27,8,11,3,0,0,0,0,4,0,5,0,1,0,0,0
1998,vanrb001,loaded,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1998,vanrb001,menon,40,30,10,13,3,0,0,0,8,8,0,5,1,1,0,1,0
1998,vanrb001,scoring,27,19,6,8,2,0,0,0,7,6,0,0,1,1,0,1,0
1998,vazqj001,empty,430,381,107,195,22,3,20,0,20,44,0,90,0,5,0,0,0
1998,vazqj001,loaded,12,10,3,6,1,1,0,0,9,1,0,0,0,0,0,1,0
1998,vazqj001,menon,334,291,89,136,12,1,11,0,85,24,2,49,17,6,9,4,0
1998,vazqj001,scoring,184,161,53,83,7,1,7,0,74,13,2,28,7,3,3,4,0
1998,verad001,empty,13,8,4,5,1,0,0,0,0,5,0,0,0,0,0,0,0
1998,verad001,loaded,1,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
1998,verad001,menon,30,27,8,10,2,0,0,0,6,2,0,2,0,1,0,0,0
1998,verad001,scoring,15,13,6,8,2,0,0,0,6,1,0,1,0,1,0,0,0
1998,vered001,empty,162,149,34,45,5,0,2,0,2,12,0,28,0,1,0,0,0
1998,vered001,loaded,14,12,3,3,0,0,0,0,8,0,0,4,0,0,0,2,0
1998,vered001,menon,157,139,33,52,7,0,4,0,34,15,2,46,3,1,0,2,0
1998,vered001,scoring,105,91,19,29,4,0,2,0,28,11,2,34,1,1,0,2,0
1998,villr001,empty,60,52,14,18,1,0,1,0,1,8,0,7,0,0,0,0,0
1998,villr001,loaded,7,4,3,6,0,0,1,1,11,2,0,0,0,0,0,1,0
1998,villr001,menon,69,49,16,27,5,0,2,1,21,14,0,8,3,2,2,2,0
1998,villr001,scoring,50,33,8,13,2,0,1,1,18,12,0,6,2,2,1,2,0
1998,wadet001,empty,24,22,11,22,5,0,2,0,2,2,0,2,0,0,0,0,0
1998,wadet001,menon,22,22,3,8,2,0,1,0,4,0,0,6,1,0,0,0,0
1998,wadet001,scoring,12,12,2,4,2,0,0,0,2,0,0,4,0,0,0,0,0
1998,wagnb001,empty,125,104,24,28,1,0,1,0,1,21,0,45,0,0,0,0,0
1998,wagnb001,loaded,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,wagnb001,menon,122,114,22,40,3,0,5,0,17,4,1,52,5,0,4,0,0
1998,wagnb001,scoring,57,54,9,16,1,0,2,0,10,2,1,29,1,0,1,0,0
1998,wagnp001,empty,142,128,36,52,6,2,2,0,2,13,0,18,0,1,0,0,0
1998,wagnp001,loaded,9,6,2,5,0,0,1,1,8,0,0,2,1,0,1,2,0
1998,wagnp001,menon,119,94,31,62,5,1,8,1,44,18,1,19,6,0,5,2,0
1998,wagnp001,scoring,73,58,17,33,2,1,4,1,33,10,1,16,3,0,3,2,0
1998,waind001,empty,25,22,7,14,2,1,1,0,1,1,0,0,0,2,0,0,0
1998,waind001,loaded,3,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1998,waind001,menon,26,22,8,8,0,0,0,0,6,4,0,3,4,0,0,0,0
1998,waind001,scoring,16,12,5,5,0,0,0,0,6,4,0,2,0,0,0,0,0
1998,waket001,empty,543,483,118,195,25,2,16,0,16,50,0,78,0,10,0,0,0
1998,waket001,loaded,10,8,2,3,1,0,0,0,6,0,0,2,1,0,0,2,0
1998,waket001,menon,396,354,93,162,25,1,14,0,88,29,1,68,15,4,1,8,0
1998,waket001,scoring,231,203,47,84,11,1,8,0,70,19,1,50,3,1,0,8,0
1998,walkj001,empty,41,39,14,26,3,0,3,0,3,1,0,6,0,1,0,0,0
1998,walkj001,loaded,1,1,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0
1998,walkj001,menon,45,40,16,25,3,0,2,0,18,2,0,9,1,1,1,1,0
1998,walkj001,scoring,30,27,8,13,2,0,1,0,16,1,0,7,1,0,1,1,0
1998,walld002,empty,167,150,34,56,10,0,4,0,4,16,0,36,0,1,0,0,0
1998,walld002,loaded,7,6,1,1,0,0,0,0,3,1,0,1,1,0,0,0,0
1998,walld002,menon,120,98,16,23,1,0,2,0,15,16,2,20,5,0,4,2,0
1998,walld002,scoring,68,51,9,10,1,0,0,0,11,14,2,10,2,0,1,2,0
1998,wardb001,empty,58,53,16,24,5,0,1,0,1,5,0,5,0,0,0,0,0
1998,wardb001,loaded,6,5,2,2,0,0,0,0,5,1,0,0,1,0,0,0,0
1998,wardb001,menon,58,55,14,26,3,0,3,0,19,2,0,12,3,0,0,1,0
1998,wardb001,scoring,30,28,8,9,1,0,0,0,13,1,0,3,2,0,0,1,0
1998,wasdj001,empty,208,201,60,101,12,1,9,0,9,6,0,32,0,1,0,0,0
1998,wasdj001,loaded,11,8,2,2,0,0,0,0,7,1,0,2,0,0,0,2,0
1998,wasdj001,menon,216,185,51,84,16,1,5,0,52,21,8,27,2,1,3,6,0
1998,wasdj001,scoring,143,119,28,40,7,1,1,0,40,16,8,18,1,1,1,6,0
1998,washj001,empty,178,159,39,79,11,1,9,0,9,17,0,24,0,2,0,0,0
1998,washj001,loaded,6,5,1,1,0,0,0,0,4,1,0,1,0,0,0,0,0
1998,washj001,menon,139,123,31,47,10,0,2,0,29,10,1,24,3,1,2,3,0
1998,washj001,scoring,87,73,17,30,7,0,2,0,28,9,1,16,1,1,1,3,0
1998,watsa001,empty,207,185,62,101,14,2,7,0,7,20,0,28,0,2,0,0,0
1998,watsa001,loaded,7,7,4,5,1,0,0,0,6,0,0,1,0,0,0,0,0
1998,watsa001,menon,214,193,60,97,20,1,5,0,53,14,0,36,10,1,0,6,0
1998,watsa001,scoring,130,113,32,43,11,0,0,0,40,10,0,26,3,1,0,6,0
1998,weatd001,empty,257,240,65,90,11,1,4,0,4,16,0,56,0,1,0,0,0
1998,weatd001,loaded,15,13,5,8,3,0,0,0,13,1,0,4,1,1,0,0,0
1998,weatd001,menon,235,200,65,90,11,4,2,0,55,25,3,38,11,2,6,2,0
1998,weatd001,scoring,140,117,37,52,7,4,0,0,50,17,3,26,7,2,2,2,0
1998,weave001,empty,16,14,4,7,0,0,1,0,1,2,0,2,0,0,0,0,0
1998,weave001,loaded,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,weave001,menon,19,14,1,1,0,0,0,0,2,4,0,3,3,0,1,0,0
1998,weave001,scoring,8,5,1,1,0,0,0,0,2,2,0,0,1,0,1,0,0
1998,weben001,empty,7,4,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0
1998,weben001,menon,8,8,4,4,0,0,0,0,1,0,0,2,0,0,0,0,0
1998,weben001,scoring,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1998,welcm001,empty,50,48,18,38,6,1,4,0,4,2,0,7,0,0,0,0,0
1998,welcm001,loaded,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,welcm001,menon,44,36,8,19,2,0,3,0,13,5,0,8,2,2,1,0,0
1998,welcm001,scoring,32,26,5,12,1,0,2,0,11,4,0,6,1,2,0,0,0
1998,wellb002,empty,115,104,25,47,8,1,4,0,4,9,0,16,0,2,0,0,0
1998,wellb002,loaded,3,3,3,7,1,0,1,1,8,0,0,0,0,0,0,0,0
1998,wellb002,menon,113,103,29,58,5,0,8,1,37,7,1,13,3,0,2,1,0
1998,wellb002,scoring,61,56,18,36,3,0,5,1,30,3,1,6,2,0,1,1,0
1998,welld001,empty,575,557,129,220,22,3,21,0,21,17,0,120,0,1,0,0,0
1998,welld001,loaded,4,4,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0
1998,welld001,menon,276,260,66,105,13,1,8,0,55,12,0,43,14,0,2,2,0
1998,welld001,scoring,134,125,27,42,7,1,2,0,40,7,0,28,2,0,0,2,0
1998,wendt001,empty,172,159,33,47,12,1,0,0,0,12,0,37,0,1,0,0,0
1998,wendt001,loaded,7,5,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0
1998,wendt001,menon,147,122,29,51,8,1,4,0,33,21,9,21,4,1,2,1,0
1998,wendt001,scoring,99,81,21,37,5,1,3,0,30,15,9,16,1,1,1,1,0
1998,wengd001,empty,158,146,47,76,7,2,6,0,6,10,0,29,0,2,0,0,0
1998,wengd001,loaded,10,7,2,2,0,0,0,0,7,3,0,1,1,0,0,0,0
1998,wengd001,menon,130,110,29,48,5,1,4,0,35,18,0,17,7,1,1,0,0
1998,wengd001,scoring,76,61,16,28,3,0,3,0,31,13,0,10,3,1,1,0,0
1998,westd001,empty,8,5,4,7,0,0,1,0,1,3,0,1,0,0,0,0,0
1998,westd001,menon,12,8,3,3,0,0,0,0,3,4,0,3,0,0,0,0,0
1998,westd001,scoring,8,8,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0
1998,wettj001,empty,144,134,26,42,0,2,4,0,4,10,0,40,0,0,0,0,0
1998,wettj001,loaded,3,3,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0
1998,wettj001,menon,105,97,21,32,3,1,2,0,20,4,1,32,2,0,2,2,0
1998,wettj001,scoring,50,46,10,17,2,1,1,0,17,2,1,18,0,0,0,2,0
1998,whism001,empty,105,93,23,25,2,0,0,0,0,12,0,17,0,0,0,0,0
1998,whism001,loaded,16,12,3,3,0,0,0,0,9,2,0,3,1,0,0,2,0
1998,whism001,menon,162,132,38,53,6,0,3,0,39,21,2,28,8,3,1,5,0
1998,whism001,scoring,103,82,23,35,3,0,3,0,37,13,2,18,5,2,1,5,0
1998,whitg001,empty,245,235,52,101,13,0,12,0,12,9,2,55,0,1,0,0,0
1998,whitg001,loaded,12,11,3,4,1,0,0,0,8,0,0,1,0,0,0,1,0
1998,whitg001,menon,159,137,34,53,2,1,5,0,37,18,4,28,2,0,2,2,0
1998,whitg001,scoring,101,86,23,30,2,1,1,0,29,13,4,15,0,0,0,2,0
1998,whitm001,empty,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1998,whitm001,loaded,4,3,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0
1998,whitm001,menon,6,4,1,2,1,0,0,0,1,1,0,3,0,1,0,0,0
1998,whitm001,scoring,5,3,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0
1998,whitm002,empty,42,41,12,20,2,0,2,0,2,1,0,6,0,0,0,0,0
1998,whitm002,loaded,3,3,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0
1998,whitm002,menon,43,39,15,28,1,0,4,0,19,4,0,8,1,0,0,0,0
1998,whitm002,scoring,34,31,11,18,1,0,2,0,15,3,0,7,1,0,0,0,0
1998,whitr002,empty,158,152,40,65,7,0,6,0,6,6,0,21,0,0,0,0,0
1998,whitr002,loaded,14,10,1,2,1,0,0,0,9,2,0,2,0,0,0,2,0
1998,whitr002,menon,131,109,26,38,6,0,2,0,32,17,2,18,6,2,0,3,0
1998,whitr002,scoring,80,65,15,21,3,0,1,0,28,11,2,12,4,1,0,3,0
1998,wickb001,empty,164,138,31,36,5,0,0,0,0,23,0,36,0,3,0,0,0
1998,wickb001,loaded,15,14,2,2,0,0,0,0,6,0,0,4,2,0,0,1,0
1998,wickb001,menon,193,163,48,68,5,0,5,0,37,16,2,35,14,1,10,3,0
1998,wickb001,scoring,126,106,23,37,5,0,3,0,33,14,2,30,9,1,2,3,0
1998,wilkm001,empty,33,28,7,8,1,0,0,0,0,4,0,9,0,1,0,0,0
1998,wilkm001,loaded,2,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1998,wilkm001,menon,34,27,6,11,2,0,1,0,5,5,2,8,2,1,0,1,0
1998,wilkm001,scoring,22,16,2,5,0,0,1,0,5,4,2,5,1,1,0,1,0
1998,willm005,empty,112,107,24,33,6,0,1,0,1,5,0,33,0,0,0,0,0
1998,willm005,loaded,10,8,2,2,0,0,0,0,4,1,0,5,0,0,0,1,0
1998,willm005,menon,92,78,15,21,4,1,0,0,15,11,4,26,0,0,1,2,0
1998,willm005,scoring,68,57,10,14,2,1,0,0,14,9,4,21,0,0,0,2,0
1998,willt001,empty,21,19,5,6,1,0,0,0,0,2,0,2,0,0,0,0,0
1998,willt001,loaded,3,2,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0
1998,willt001,menon,29,25,10,14,1,0,1,0,10,4,0,2,0,0,0,0,0
1998,willt001,scoring,19,16,7,11,1,0,1,0,10,3,0,1,0,0,0,0,0
1998,willw001,empty,534,484,119,219,29,7,19,0,19,48,0,100,0,2,0,0,0
1998,willw001,loaded,12,9,2,6,1,0,1,1,10,1,0,1,0,0,0,2,0
1998,willw001,menon,360,316,77,149,19,1,17,1,85,33,3,51,10,0,5,6,0
1998,willw001,scoring,207,172,35,72,10,0,9,1,62,24,3,27,4,0,5,6,0
1998,wilst002,empty,16,13,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0
1998,wilst002,loaded,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1998,wilst002,menon,21,17,7,11,4,0,0,0,6,2,2,3,1,1,0,1,0
1998,wilst002,scoring,14,11,4,6,2,0,0,0,6,2,2,3,1,0,0,1,0
1998,wincs001,empty,195,180,55,94,14,2,7,0,7,12,0,22,0,3,0,0,0
1998,wincs001,loaded,8,6,2,5,0,0,1,1,8,1,0,1,0,0,0,1,0
1998,wincs001,menon,164,144,46,74,9,2,5,1,43,15,2,18,11,1,2,2,0
1998,wincs001,scoring,109,91,26,39,4,0,3,1,35,14,2,12,4,1,1,2,0
1998,winsd001,empty,65,61,15,25,4,0,2,0,2,3,0,9,0,1,0,0,0
1998,winsd001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1998,winsd001,menon,49,43,16,33,2,0,5,0,18,3,0,2,1,1,2,0,0
1998,winsd001,scoring,29,26,10,20,1,0,3,0,14,0,0,0,1,1,2,0,0
1998,witaj001,empty,68,61,22,47,5,1,6,0,6,7,0,13,0,0,0,0,0
1998,witaj001,loaded,3,3,2,3,1,0,0,0,4,0,0,0,0,0,0,0,0
1998,witaj001,menon,63,55,14,25,2,0,3,0,16,8,1,16,2,0,0,0,0
1998,witaj001,scoring,34,31,7,12,2,0,1,0,12,3,1,10,1,0,0,0,0
1998,withs001,empty,4,2,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0
1998,withs001,menon,10,10,2,4,0,1,0,0,1,0,0,1,0,0,0,0,0
1998,withs001,scoring,7,7,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
1998,wittb001,empty,291,257,79,128,19,0,10,0,10,32,0,26,0,2,0,0,0
1998,wittb001,loaded,10,9,4,6,0,1,0,0,9,0,0,2,0,0,0,1,0
1998,wittb001,menon,255,223,71,126,12,5,11,0,75,21,2,32,9,0,6,5,0
1998,wittb001,scoring,149,123,35,62,5,2,6,0,58,16,2,22,2,0,5,5,0
1998,wohlm001,empty,49,32,8,17,3,0,2,0,2,16,0,9,0,1,0,0,0
1998,wohlm001,loaded,6,3,2,3,1,0,0,0,7,3,0,1,0,0,0,0,0
1998,wohlm001,menon,64,46,10,14,4,0,0,0,12,17,0,13,0,0,1,0,0
1998,wohlm001,scoring,47,34,5,8,3,0,0,0,11,12,0,10,0,0,1,0,0
1998,wolcb001,empty,92,85,17,24,2,1,1,0,1,7,0,19,0,0,0,0,0
1998,wolcb001,loaded,2,2,2,6,1,0,1,1,6,0,0,0,0,0,0,0,0
1998,wolcb001,menon,49,42,15,36,3,0,6,1,23,6,1,2,3,0,1,0,0
