game.key,game.date,game.number,site.key,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
CHN194409132,1944-09-13,2,CHI11,1,CHN,CIN,1,1,0,0,1,,29,3,5,9,1,0,1,,3,,1,,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,34,,2,0,8,9,1,0,0,0,0,,1,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,1,0,0
CHN194409132,1944-09-13,2,CHI11,1,CHN,CIN,1,1,0,0,1,30,29,3,5,9,1,0,1,0,3,,1,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,34,34,2,2,8,9,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,13,12,,,1,27,40,27,13,0,1,0,0
CHN194409141,1944-09-14,1,CHI11,1,CHN,CIN,1,0,1,0,1,,48,2,12,14,0,1,0,,2,,6,,4,2,0,1,0,0,0,0,14,1,1,0,0,0,1,0,1,0,39,52,,3,0,8,,,,1,0,4,,3,,0,0,0,,0,0,,,,,,,1,39,66,39,23,4,1,0,0
CHN194409141,1944-09-14,1,CHI11,1,CHN,CIN,1,0,1,0,1,55,48,2,12,14,0,1,0,0,2,,6,3,4,2,0,1,0,0,0,0,14,1,1,0,0,0,1,0,1,0,39,52,48,3,2,8,12,1,0,1,0,4,0,3,1,0,0,0,0,0,0,3,1,19,15,,,1,39,67,39,24,4,1,0,0
CHN194409142,1944-09-14,2,CHI11,1,CHN,CIN,1,1,0,0,1,,28,4,5,8,0,0,1,,3,,1,,2,0,0,2,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,34,,2,0,9,11,2,0,0,0,1,,3,,0,0,0,,0,0,,,,,,,1,27,39,27,12,0,1,0,0
CHN194409142,1944-09-14,2,CHI11,1,CHN,CIN,1,1,0,0,1,31,28,4,5,8,0,0,1,0,3,,1,0,2,0,0,2,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,34,33,2,2,9,11,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,9,12,,,1,27,39,27,12,0,1,0,0
CHN194409151,1944-09-15,1,CHI11,1,CHN,SLN,1,1,0,0,1,,28,2,7,12,3,1,0,,2,,3,,3,0,0,0,0,2,0,0,5,1,1,1,0,0,0,1,0,0,27,36,,1,0,10,10,0,0,0,0,2,,1,,0,1,0,,0,0,,,,,,,1,27,44,27,17,0,3,0,0
CHN194409152,1944-09-15,2,CHI11,1,CHN,SLN,1,0,1,0,1,,32,2,8,9,1,0,0,,2,,0,,1,3,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,27,37,,3,0,5,,,,0,0,3,,7,,0,2,0,,0,0,,,,,,,1,27,38,27,8,3,0,0,0
CHN194409160,1944-09-16,0,CHI11,1,CHN,SLN,1,1,0,0,1,,35,9,11,22,2,0,3,,9,,5,,3,0,0,2,0,1,0,0,9,1,1,0,0,0,1,1,0,1,27,40,,5,0,10,,,,2,0,4,,5,,0,0,0,,1,0,,,,,,,1,27,36,27,8,1,1,0,0
CHN194409171,1944-09-17,1,CHI11,1,CHN,SLN,1,1,0,0,1,,29,2,7,7,0,0,0,,2,,2,,3,0,0,1,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,36,,1,0,9,11,2,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,42,27,13,2,1,0,0
CHN194409171,1944-09-17,1,CHI11,1,CHN,SLN,1,1,0,0,1,32,29,2,7,7,0,0,0,0,2,,2,0,3,0,0,1,0,0,1,0,6,1,1,1,0,0,0,1,0,0,27,36,36,1,1,9,11,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,11,12,,,1,27,41,27,12,2,1,0,0
CHN194409172,1944-09-17,2,CHI11,1,CHN,SLN,1,1,0,0,1,,27,2,5,8,0,0,1,,2,,1,,2,0,0,1,0,0,0,0,3,1,1,1,0,0,0,1,0,0,27,35,,1,0,5,8,3,0,0,0,3,,4,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
NY1194409211,1944-09-21,1,NYC14,0,CHN,NY1,1,1,0,0,1,,40,11,12,22,2,1,2,,9,,4,,3,0,0,1,0,1,0,0,7,1,1,0,0,0,1,1,0,0,27,44,,8,0,13,,,,2,0,4,,5,,0,0,0,,0,0,,,,,,,1,27,35,27,8,0,0,0,1
NY1194409212,1944-09-21,2,NYC14,0,CHN,NY1,1,1,0,0,1,,33,6,6,10,1,0,1,,6,,6,,6,0,0,1,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,42,,4,0,15,19,2,1,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
NY1194409220,1944-09-22,0,NYC14,0,CHN,NY1,1,1,0,0,1,,40,8,14,16,2,0,0,,6,,3,,2,1,0,1,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,33,,1,0,6,10,1,0,1,0,0,,0,,0,1,0,,0,0,,,,,,,1,27,38,27,11,0,0,0,0
BRO194409230,1944-09-23,0,NYC15,0,CHN,BRO,1,0,1,0,1,,36,3,8,13,3,1,0,,3,,2,,4,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,47,,12,0,12,,,,0,0,9,,1,,0,1,0,,0,0,,,,,,,1,24,39,24,10,5,1,0,0
BRO194409230,1944-09-23,0,NYC15,0,CHN,BRO,1,0,1,0,1,38,36,3,8,13,3,1,0,0,3,,2,0,4,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,47,37,12,8,12,15,3,0,0,0,9,0,1,0,0,1,0,0,0,0,3,3,4,14,,,1,24,39,24,10,5,1,0,0
BRO194409241,1944-09-24,1,NYC15,0,CHN,BRO,1,0,1,0,1,,36,3,11,17,4,1,0,,2,,3,,0,2,0,1,0,0,0,0,10,1,1,1,0,0,0,0,1,0,24,40,,10,0,11,13,0,1,0,0,3,,2,,0,2,0,,0,0,,,,,,,1,24,38,24,10,4,0,0,0
BRO194409241,1944-09-24,1,NYC15,0,CHN,BRO,1,0,1,0,1,40,36,3,11,17,4,1,0,0,2,,3,1,0,1,0,1,0,0,0,0,10,1,1,1,0,0,0,0,1,0,24,40,35,10,5,11,13,0,1,0,0,3,0,2,0,0,2,0,0,0,0,0,0,6,14,,,1,24,38,24,10,4,0,0,0
BRO194409242,1944-09-24,2,NYC15,0,CHN,BRO,1,1,0,0,1,,31,4,8,11,0,0,1,,4,,3,,5,0,0,3,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,39,,3,0,10,,,,0,0,4,,3,,0,0,0,,0,0,,,,,,,1,27,43,27,13,3,2,0,0
BRO194409242,1944-09-24,2,NYC15,0,CHN,BRO,1,1,0,0,1,37,31,4,8,11,0,0,1,0,4,,3,1,5,0,0,3,0,0,2,0,6,1,1,0,0,0,1,1,0,1,27,39,35,3,2,10,13,1,1,0,0,4,2,3,1,0,0,0,0,0,0,2,0,9,12,,,1,27,43,27,13,3,2,0,0
PHI194409251,1944-09-25,1,PHI11,0,CHN,PHI,1,1,0,0,1,,43,7,15,18,1,1,0,,7,,5,,5,0,0,0,0,0,0,0,11,1,1,0,0,0,1,1,0,0,30,47,,6,0,13,,,,1,0,7,,5,,0,0,0,,1,0,,,,,,,1,30,44,30,14,0,3,0,1
PHI194409251,1944-09-25,1,PHI11,0,CHN,PHI,1,1,0,0,1,48,43,7,15,18,1,1,0,0,7,,5,1,5,0,0,0,0,0,0,0,11,1,1,0,0,0,1,1,0,0,30,47,40,6,6,13,16,0,0,1,0,7,0,5,3,0,0,0,0,1,0,0,0,12,10,,,1,30,44,30,14,0,3,0,1
PHI194409252,1944-09-25,2,PHI11,0,CHN,PHI,1,1,0,0,1,,33,4,9,10,1,0,0,,3,,3,,2,1,2,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,32,,1,0,6,8,2,0,0,0,0,,3,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,1,0,0
PHI194409252,1944-09-25,2,PHI11,0,CHN,PHI,1,1,0,0,1,38,33,4,9,10,1,0,0,0,3,,3,1,2,1,2,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,27,32,32,1,1,6,8,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,13,10,,,1,27,37,27,10,0,1,0,0
PHI194409261,1944-09-26,1,PHI11,0,CHN,PHI,1,1,0,0,1,,48,15,20,34,3,4,1,,14,,6,,4,1,0,0,0,2,0,0,12,1,1,1,1,0,0,1,0,0,27,32,,0,0,4,4,0,0,0,0,2,,2,,0,0,0,,0,0,,,,,,,1,27,37,27,10,0,1,0,0
PHI194409261,1944-09-26,1,PHI11,0,CHN,PHI,1,1,0,0,1,54,48,15,20,34,3,4,1,0,14,,6,1,4,1,0,0,0,2,0,0,12,1,1,1,1,0,0,1,0,0,27,32,30,0,0,4,4,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,10,14,,,1,27,36,27,9,0,1,0,0
PHI194409262,1944-09-26,2,PHI11,0,CHN,PHI,1,0,1,0,1,,32,1,5,6,1,0,0,,1,,2,,4,2,0,0,0,2,0,0,6,1,1,0,0,0,1,0,1,0,24,41,,10,0,17,,,,0,0,3,,4,,0,2,0,,0,0,,,,,,,1,24,38,24,14,0,2,0,0
PHI194409262,1944-09-26,2,PHI11,0,CHN,PHI,1,0,1,0,1,34,32,1,5,6,1,0,0,0,1,,2,0,4,2,0,0,0,2,0,0,6,1,1,0,0,0,1,0,1,0,24,41,36,10,10,17,19,0,1,0,0,3,1,4,1,0,2,0,0,0,0,1,0,8,7,,,1,24,38,24,14,0,2,0,0
PHI194409270,1944-09-27,0,PHI11,0,CHN,PHI,1,1,0,0,1,,41,5,8,12,0,2,0,,4,,3,,7,0,1,0,0,0,0,0,7,1,1,0,0,0,1,1,0,0,33,44,,3,0,10,,,,0,0,1,,7,,0,0,0,,0,0,,,,,,,1,33,44,33,8,3,1,0,0
BSN194409290,1944-09-29,0,BOS08,0,CHN,BSN,1,0,1,0,1,,35,1,7,7,0,0,0,,0,,2,,3,0,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,38,,5,0,11,,,,2,0,4,,4,,0,0,0,,0,0,,,,,,,1,24,34,24,9,1,2,0,0
BSN194409300,1944-09-30,0,BOS08,0,CHN,BSN,1,0,1,0,1,,34,2,8,8,0,0,0,,2,,2,,3,2,0,1,0,1,0,0,8,1,1,1,0,0,0,0,1,0,24,34,,5,0,9,13,4,0,0,0,1,,5,,0,0,0,,0,0,,,,,,,1,24,34,24,10,0,0,0,0
BSN194410011,1944-10-01,1,BOS08,0,CHN,BSN,1,1,0,0,1,,39,4,12,14,2,0,0,,3,,3,,2,0,0,1,0,1,0,0,12,1,1,1,0,0,0,1,0,0,27,36,,3,0,7,8,1,0,0,0,3,,1,,1,1,0,,0,0,,,,,,,1,27,43,27,13,3,3,0,1
BSN194410012,1944-10-01,2,BOS08,0,CHN,BSN,1,0,1,0,1,,36,6,9,10,1,0,0,,4,,8,,9,1,0,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,24,40,,7,0,9,,,,0,0,6,,4,,0,2,0,,0,0,,,,,,,1,24,33,24,6,3,0,0,0
CIN194404180,1944-04-18,0,CIN07,1,CIN,CHN,1,0,1,0,1,,33,0,5,6,1,0,0,,0,,2,,1,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,31,,3,0,3,5,0,1,0,0,1,,2,,0,0,0,,0,0,,,,,,,1,27,39,27,12,0,0,0,0
CIN194404180,1944-04-18,0,CIN07,1,CIN,CHN,1,0,1,0,1,35,33,0,5,6,1,0,0,0,0,,2,0,1,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,31,30,3,3,3,5,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,12,13,,,1,27,39,27,12,0,0,0,0
CIN194404190,1944-04-19,0,CIN07,1,CIN,CHN,1,1,0,0,1,,29,2,5,6,1,0,0,,2,,4,,1,1,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,36,,1,0,4,5,1,0,0,0,5,,4,,0,0,0,,0,0,,,,,,,1,27,32,27,5,0,0,0,0
CIN194404190,1944-04-19,0,CIN07,1,CIN,CHN,1,1,0,0,1,33,29,2,5,6,1,0,0,0,2,,4,0,1,1,0,0,0,0,0,0,7,1,1,1,0,0,0,1,0,0,27,36,31,1,1,4,5,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,18,,,1,27,32,27,5,0,0,0,0
CIN194404200,1944-04-20,0,CIN07,1,CIN,CHN,1,1,0,0,1,,26,2,6,9,3,0,0,,2,,5,,1,1,0,4,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,29,,1,0,5,6,1,0,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,1,0,0
CIN194404200,1944-04-20,0,CIN07,1,CIN,CHN,1,1,0,0,1,35,26,2,6,9,3,0,0,0,2,,5,1,1,1,0,4,0,0,1,0,9,1,1,1,0,0,0,1,0,0,27,29,29,1,1,5,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,10,11,,,1,27,40,27,13,0,1,0,0
PIT194404210,1944-04-21,0,PIT06,0,CIN,PIT,1,1,0,0,1,,34,4,7,13,1,1,1,,4,,2,,6,0,0,0,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,36,,2,0,8,11,1,1,0,0,0,,2,,0,0,0,,0,0,,,,,,,1,27,43,27,14,2,1,0,0
PIT194404210,1944-04-21,0,PIT06,0,CIN,PIT,1,1,0,0,1,36,34,4,7,13,1,1,1,0,4,,2,0,6,0,0,0,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,36,36,2,2,8,11,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,11,12,,,1,27,43,27,14,2,1,0,0
CIN194404250,1944-04-25,0,CIN07,1,CIN,SLN,1,1,0,0,1,,37,10,12,12,0,0,0,,8,,8,,3,0,0,1,0,1,0,0,12,1,1,1,0,0,0,1,0,0,27,34,,3,0,8,9,1,0,0,0,3,,0,,0,0,0,,0,0,,,,,,,1,27,44,27,17,0,2,0,0
CIN194404250,1944-04-25,0,CIN07,1,CIN,SLN,1,1,0,0,1,46,37,10,12,12,0,0,0,0,8,,8,0,3,0,0,1,0,1,0,0,12,1,1,1,0,0,0,1,0,0,27,34,31,3,3,8,9,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,12,11,,,1,27,44,27,17,0,2,0,0
CIN194404260,1944-04-26,0,CIN07,1,CIN,SLN,1,1,0,0,1,,43,1,8,13,2,0,1,,1,,4,,7,1,0,2,0,1,0,0,10,1,1,1,1,0,0,1,0,0,39,47,,0,0,7,7,0,0,0,0,2,,3,,0,1,0,,0,0,,,,,,,1,39,55,39,16,0,1,0,0
CIN194404260,1944-04-26,0,CIN07,1,CIN,SLN,1,1,0,0,1,49,43,1,8,13,2,0,1,0,1,,4,0,7,1,0,2,0,1,0,0,10,1,1,1,1,0,0,1,0,0,39,47,44,0,0,7,7,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,15,19,,,1,39,55,39,16,0,1,0,0
CIN194404270,1944-04-27,0,CIN07,1,CIN,SLN,1,0,1,0,1,,30,2,4,5,1,0,0,,2,,3,,3,1,1,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,35,,3,0,7,,,,0,0,3,,2,,0,1,0,,0,0,,,,,,,1,27,42,27,14,1,0,0,0
CIN194404270,1944-04-27,0,CIN07,1,CIN,SLN,1,0,1,0,1,34,30,2,4,5,1,0,0,0,2,,3,0,3,1,1,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,35,31,3,3,7,9,2,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,11,11,,,1,27,42,27,14,1,0,0,0
CIN194404280,1944-04-28,0,CIN07,1,CIN,PIT,1,1,0,0,1,,31,2,7,10,1,1,0,,2,,0,,2,0,0,0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,27,36,,0,0,7,10,3,0,0,0,2,,3,,0,0,0,,0,0,,,,,,,1,27,33,27,6,0,0,0,0
CIN194404280,1944-04-28,0,CIN07,1,CIN,PIT,1,1,0,0,1,31,31,2,7,10,1,1,0,0,2,,0,0,2,0,0,0,0,0,1,0,5,1,1,1,1,0,0,1,0,0,27,36,34,0,0,7,10,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,8,16,,,1,27,33,27,6,0,0,0,0
CIN194404290,1944-04-29,0,CIN07,1,CIN,PIT,1,0,1,0,1,,33,3,9,13,2,1,0,,3,,1,,2,2,2,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,40,,7,0,9,,,,0,0,5,,4,,1,1,0,,0,0,,,,,,,1,27,38,27,11,0,1,0,0
CIN194404290,1944-04-29,0,CIN07,1,CIN,PIT,1,0,1,0,1,36,33,3,9,13,2,1,0,0,3,,1,0,2,2,2,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,40,33,7,7,9,16,3,2,0,0,5,0,4,1,1,1,0,0,0,0,3,2,10,10,,,1,27,38,27,11,0,1,0,0
CIN194404301,1944-04-30,1,CIN07,1,CIN,PIT,1,0,1,0,1,,32,1,6,6,0,0,0,,1,,1,,0,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,40,,7,0,10,,,,0,0,4,,1,,0,1,0,,0,0,,,,,,,1,27,42,27,15,0,1,0,0
CIN194404301,1944-04-30,1,CIN07,1,CIN,PIT,1,0,1,0,1,33,32,1,6,6,0,0,0,0,1,,1,0,0,2,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,40,35,7,7,10,14,4,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,14,10,,,1,27,42,27,15,0,1,0,0
CIN194404302,1944-04-30,2,CIN07,1,CIN,PIT,1,1,0,0,1,,33,4,9,16,2,1,1,,3,,3,,2,0,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,30,,1,0,3,3,0,0,0,0,1,,6,,0,0,0,,0,0,,,,,,,1,27,39,27,11,1,2,0,0
CIN194404302,1944-04-30,2,CIN07,1,CIN,PIT,1,1,0,0,1,36,33,4,9,16,2,1,1,0,3,,3,0,2,0,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,30,29,1,1,3,3,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,9,11,,,1,27,39,27,11,1,2,0,0
CHN194405030,1944-05-03,0,CHI11,0,CIN,CHN,1,1,0,0,1,,42,10,17,21,1,0,1,,9,,3,,4,1,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,35,,4,0,8,13,2,0,1,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,42,27,15,0,0,0,0
CHN194405030,1944-05-03,0,CHI11,0,CIN,CHN,1,1,0,0,1,45,42,10,17,21,1,0,1,0,9,,3,0,4,1,0,0,0,0,1,0,8,1,1,1,0,0,0,1,0,0,27,35,34,4,4,8,13,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,14,11,,,1,27,42,27,15,0,0,0,0
SLN194405060,1944-05-06,0,STL07,0,CIN,SLN,1,1,0,0,1,,31,2,7,8,1,0,0,,1,,3,,3,2,0,2,0,1,0,0,7,1,1,1,1,0,0,1,0,0,27,34,,0,0,4,5,1,0,0,0,3,,2,,0,0,0,,0,0,,,,,,,1,27,42,27,14,1,1,0,0
SLN194405060,1944-05-06,0,STL07,0,CIN,SLN,1,1,0,0,1,36,31,2,7,8,1,0,0,0,1,,3,0,3,2,0,2,0,1,0,0,7,1,1,1,1,0,0,1,0,0,27,34,31,0,0,4,5,1,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,12,12,,,1,27,41,27,13,1,1,0,0
SLN194405071,1944-05-07,1,STL07,0,CIN,SLN,1,0,1,0,1,,33,1,6,7,1,0,0,,1,,3,,4,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,40,,5,0,11,,,,0,0,5,,2,,0,0,0,,0,0,,,,,,,1,24,30,24,6,0,0,0,0
SLN194405071,1944-05-07,1,STL07,0,CIN,SLN,1,0,1,0,1,36,33,1,6,7,1,0,0,0,1,,3,0,4,0,0,0,0,0,1,0,8,1,1,0,0,0,1,0,1,0,24,40,35,5,5,11,14,3,0,0,0,5,0,2,0,0,0,0,0,0,0,2,0,9,13,,,1,24,30,24,6,0,0,0,0
SLN194405072,1944-05-07,2,STL07,0,CIN,SLN,1,0,1,0,1,,31,0,6,6,0,0,0,,0,,4,,1,0,0,0,0,1,0,0,8,1,1,1,0,0,0,0,1,0,24,26,,1,0,3,6,0,0,1,0,0,,1,,0,0,0,,0,0,,,,,,,1,24,36,24,12,0,1,0,0
SLN194405072,1944-05-07,2,STL07,0,CIN,SLN,1,0,1,0,1,35,31,0,6,6,0,0,0,0,0,,4,0,1,0,0,0,0,1,1,0,8,1,1,1,0,0,0,0,1,0,24,26,26,1,1,3,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,13,9,,,1,24,36,24,12,0,1,0,0
CIN194405100,1944-05-10,0,CIN07,1,CIN,NY1,1,1,0,0,1,,31,3,8,10,0,1,0,,2,,3,,2,0,0,2,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,37,,2,0,10,11,1,0,0,0,2,,0,,0,0,0,,0,0,,,,,,,1,27,42,27,14,1,1,0,0
CIN194405100,1944-05-10,0,CIN07,1,CIN,NY1,1,1,0,0,1,36,31,3,8,10,0,1,0,0,2,,3,1,2,0,0,2,0,0,1,0,8,1,1,1,0,0,0,1,0,0,27,37,35,2,1,10,11,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,12,12,,,1,27,43,27,15,1,1,0,0
CIN194405110,1944-05-11,0,CIN07,1,CIN,NY1,1,1,0,0,1,,31,4,11,13,2,0,0,,4,,4,,1,1,0,1,0,0,0,0,8,1,1,0,0,0,1,1,0,1,27,33,,3,0,6,,,,1,0,2,,2,,0,1,0,,0,0,,,,,,,1,27,41,27,14,0,2,0,0
CIN194405110,1944-05-11,0,CIN07,1,CIN,NY1,1,1,0,0,1,36,31,4,11,13,2,0,0,0,4,,4,2,1,1,0,1,0,0,1,0,8,1,1,0,0,0,1,1,0,1,27,33,30,3,2,6,10,1,0,1,0,2,0,2,2,0,1,0,0,0,0,2,0,13,8,,,1,27,43,27,15,1,2,0,0
CIN194405120,1944-05-12,0,CIN07,1,CIN,NY1,1,0,1,0,1,,35,3,12,16,2,1,0,,3,,3,,1,2,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,40,,5,0,13,,,,1,0,1,,5,,1,0,0,,0,0,,,,,,,1,27,40,27,12,1,2,0,0
CIN194405120,1944-05-12,0,CIN07,1,CIN,NY1,1,0,1,0,1,39,35,3,12,16,2,1,0,0,3,,3,0,1,2,0,1,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,40,38,5,4,13,18,2,0,1,0,1,0,5,2,1,0,0,0,0,0,2,0,10,10,,,1,27,40,27,12,1,2,0,0
CIN194405130,1944-05-13,0,CIN07,1,CIN,NY1,1,0,1,0,1,,41,4,13,14,1,0,0,,4,,2,,2,0,0,0,0,0,0,0,12,1,1,0,0,0,1,0,1,0,27,39,,7,0,9,,,,1,0,2,,3,,1,2,0,,0,0,,,,,,,1,27,44,27,15,2,0,0,0
CIN194405130,1944-05-13,0,CIN07,1,CIN,NY1,1,0,1,0,1,43,41,4,13,14,1,0,0,0,4,,2,0,2,0,0,0,0,0,0,0,12,1,1,0,0,0,1,0,1,0,27,39,34,7,5,9,14,0,1,1,0,2,0,3,0,1,2,0,0,0,0,0,0,9,10,,,1,27,44,27,15,2,0,0,0
CIN194405141,1944-05-14,1,CIN07,1,CIN,BSN,1,1,0,0,1,,34,4,14,16,2,0,0,,4,,3,,2,0,0,1,0,1,0,0,10,1,1,1,1,0,0,1,0,0,27,28,,0,0,1,1,0,0,0,0,0,,0,,0,0,0,,0,0,,,,,,,1,27,40,27,13,0,0,0,0
CIN194405141,1944-05-14,1,CIN07,1,CIN,BSN,1,1,0,0,1,38,34,4,14,16,2,0,0,0,4,,3,0,2,2,0,1,0,1,0,0,10,1,1,1,1,0,0,1,0,0,27,28,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,,,1,27,40,27,13,0,0,0,0
CIN194405142,1944-05-14,2,CIN07,1,CIN,BSN,1,0,1,0,1,,35,0,8,10,2,0,0,,0,,2,,2,0,1,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,27,39,,6,0,12,,,,0,0,2,,1,,0,4,0,,0,0,,,,,,,1,27,41,27,13,1,1,0,0
CIN194405142,1944-05-14,2,CIN07,1,CIN,BSN,1,0,1,0,1,38,35,0,8,10,2,0,0,0,0,,2,0,2,0,1,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,27,39,33,6,6,12,15,3,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,6,12,,,1,27,41,27,13,1,1,0,0
CIN194405150,1944-05-15,0,CIN07,1,CIN,BSN,1,1,0,0,1,,28,1,5,9,1,0,1,,1,,0,,2,1,0,0,0,1,0,0,3,1,1,1,1,0,0,1,0,0,27,28,,0,0,0,0,0,0,0,0,1,,1,,0,0,0,,0,0,,,,,,,1,27,34,27,7,0,0,0,0
CIN194405150,1944-05-15,0,CIN07,1,CIN,BSN,1,1,0,0,1,28,28,1,5,9,1,0,1,0,1,,0,0,2,1,0,0,0,1,1,0,3,1,1,1,1,0,0,1,0,0,27,28,27,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,19,,,1,27,34,27,7,0,0,0,0
CIN194405160,1944-05-16,0,CIN07,1,CIN,BSN,1,0,1,0,1,,33,0,6,8,2,0,0,,0,,2,,0,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,36,,1,0,6,,,,0,0,2,,2,,0,1,0,,0,0,,,,,,,1,27,38,27,10,1,0,0,0
CIN194405160,1944-05-16,0,CIN07,1,CIN,BSN,1,0,1,0,1,35,33,0,6,8,2,0,0,0,0,,2,1,0,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,36,33,1,1,6,8,0,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0,11,13,,,1,27,38,27,10,1,0,0,0
CIN194405170,1944-05-17,0,CIN07,1,CIN,PHI,1,1,0,0,1,,32,6,10,14,2,1,0,,5,,6,,2,1,0,0,0,2,0,0,9,1,1,0,0,0,1,1,0,0,24,38,,5,0,10,,,,0,0,7,,4,,0,2,0,,0,0,,,,,,,1,24,34,24,10,0,2,0,0
CIN194405170,1944-05-17,0,CIN07,1,CIN,PHI,1,1,0,0,1,38,32,6,10,14,2,1,0,0,5,,6,2,2,1,0,0,0,2,0,0,9,1,1,0,0,0,1,1,0,0,24,38,29,5,5,10,12,2,0,0,0,7,2,4,2,0,2,0,0,0,0,0,0,5,10,,,1,24,34,24,10,0,2,0,0
